atualizacao,codigo,link,prj_brazil,prj_instituicao,prj_titulo,prj_valor
220329,fondationengie_220329_4_079,https://fondation-engie.com/en/portfolio/green-wall-musee-du-quai-branly/,N,ENGIE Fondation,"Green wall, Musée du quai Branly",Valor não encontrado
220329,fondationengie_220329_4_080,https://fondation-engie.com/en/portfolio/renovation-of-aquarium-citadel-of-besancon/,N,ENGIE Fondation,"Renovation of aquarium, Citadel of Besançon",Valor não encontrado
220329,fondationengie_220329_4_081,https://fondation-engie.com/en/portfolio/restoration-of-the-canal-du-midi-voies-navigables-de-france/,N,ENGIE Fondation,"Restoration of the Canal du Midi, Voies Navigables de France",Valor não encontrado
220329,fondationengie_220329_4_082,https://fondation-engie.com/en/portfolio/access-to-culture-for-all-make-org/,N,ENGIE Fondation,"""Access to culture for all"", Make.org",Valor não encontrado
220329,fondationengie_220329_4_083,https://fondation-engie.com/en/portfolio/alzheimers-talks-fondation-pour-la-recherche-sur-alzheimer/,N,ENGIE Fondation,"Alzheimer's Talks, Fondation pour la Recherche sur Alzheimer",Valor não encontrado
220329,fondationengie_220329_4_084,https://fondation-engie.com/en/portfolio/promoting-afghan-girls-education-afghanistan-libre-2/,N,ENGIE Fondation,"Promoting Afghan Girls Education, Afghanistan Libre",Valor não encontrado
220329,fondationengie_220329_4_085,https://fondation-engie.com/en/portfolio/souiria-football-ground-bayti/,N,ENGIE Fondation,"Souiria football ground, Bayti",Valor não encontrado
220329,fondationengie_220329_4_086,https://fondation-engie.com/en/portfolio/support-for-minors-in-difficult-circumstances-bayti/,N,ENGIE Fondation,"Support for minors in difficult circumstances, Bayti",Valor não encontrado
220329,fondationengie_220329_4_087,https://fondation-engie.com/en/portfolio/jardin-des-migrations-mucem-2/,N,ENGIE Fondation,"Jardin des migrations, MuCEM",Valor não encontrado
220329,fondationengie_220329_4_088,https://fondation-engie.com/en/portfolio/fabriques-de-la-menagerie-national-museum-of-natural-history/,N,ENGIE Fondation,"Fabriques de la Ménagerie, National Museum of Natural History",Valor não encontrado
220329,fondationengie_220329_4_089,https://fondation-engie.com/en/portfolio/balcon-des-sciences-musee-de-lhomme/,N,ENGIE Fondation,"Balcon des Sciences, Musée de l’Homme",Valor não encontrado
220329,fondationengie_220329_4_090,https://fondation-engie.com/en/portfolio/urban-cultures-farm-parti-poetique/,N,ENGIE Fondation,"Urban cultures farm, Parti Poétique",Valor não encontrado
220329,fondationengie_220329_4_091,https://fondation-engie.com/en/portfolio/jogo-aberto-gol-de-letra/,Y,ENGIE Fondation,"Jogo Aberto, Gol de Letra",Valor não encontrado
220329,fondationengie_220329_4_092,https://fondation-engie.com/en/portfolio/coaching-through-sport-impulsion-75/,N,ENGIE Fondation,"Coaching through sport, Impulsion 75",Valor não encontrado
220329,fondationengie_220329_4_093,https://fondation-engie.com/en/portfolio/fete-le-mur-2/,N,ENGIE Fondation,Fête le Mur,Valor não encontrado
220329,fondationengie_220329_4_094,https://fondation-engie.com/en/portfolio/bernard-diomede-academy/,N,ENGIE Fondation,Bernard Diomède Academy,Valor não encontrado
220329,fondationengie_220329_4_095,https://fondation-engie.com/en/portfolio/programmes-for-young-people-from-disadvantaged-backgrounds-fiaf/,N,ENGIE Fondation,"Programmes for young people from disadvantaged backgrounds, FIAF",Valor não encontrado
220329,fondationengie_220329_4_096,https://fondation-engie.com/en/portfolio/childs-height-tour-carnavalet-museum/,N,ENGIE Fondation,"Child's-height tour, Carnavalet Museum",Valor não encontrado
220329,fondationengie_220329_4_097,https://fondation-engie.com/en/portfolio/flash-collection-frac-ile-de-france-2/,N,ENGIE Fondation,"Flash Collection, FRAC Île-de-France",Valor não encontrado
220329,foundationfar_220329_4_000,https://foundationfar.org/news/ffar-grant-examines-management-practices-effect-on-soil-health/,N,"Noble Research Institute, Greenacres Foundation, The Jones Family Foundation, ButcherBox",FFAR Grant Examines Management Practices Effect on Soil Health,"$19,000,000"
220329,foundationfar_220329_4_001,https://foundationfar.org/consortia/greener-cattle-initiative/,N,"The Innovation Center for U.S. Dairy, ADM, the Council for Dairy Cattle Breeding (CDCB), Elanco, Genus PLC, the National Dairy Herd Information Association, Nestlé and the New Zealand Agricultural Greenhouse Gas Research Centre (NZAGRC).",FFAR & the Innovation Center for U.S. Dairy Develop Consortium to Reduce Methane Emissions from Cattle,"$5,000,000"
220329,foundationfar_220329_4_002,https://foundationfar.org/news/ffar-grant-speeds-domestication-of-sustainable-crops/,N,"The Danforth Center, Danforth Center Field Research Site at Planthaven Farms, The Land Institute, Perennial Agriculture Project and Saint Louis University",High dimensional phenomics and automation to transform cost and timeframe of early stage domestication of wild plants,"$2,543,829"
220329,foundationfar_220329_4_003,https://foundationfar.org/news/ffar-grant-improves-peas-protein-content-and-quality/,N,"Benson Hill, Keygene, Syngenta, University of Minnesota",Improving Protein Content and Quality in Peas,"$800,000"
220329,foundationfar_220329_4_004,https://foundationfar.org/news/ffar-and-alliance-for-science-expand-gene-editing-communications/,N,FoundationFar,FFAR and Alliance for Science Expand Gene Editing Communications,"$760,271"
220329,foundationfar_220329_4_005,https://foundationfar.org/news/ffar-grant-speeds-development-of-enhanced-crops/,N,BASF,CRISPR-Combo Allows Gene Editing and Culture Regeneration,"$739,000"
220329,foundationfar_220329_4_006,https://foundationfar.org/grants-funding/grants/scaling-new-crops-for-sustainable-water-management-building-supply-chains/,N,"Agricultural Utilization Research Institute, Cargill, Friends of the Mississippi River, Minnesota Environment and Natural Resources Trust Fund as recommended by the Legislative-Citizen Commission on Minnesota Resources, McKnight Foundation, Minnesota Department of Agriculture, NORI, The Land Institute, Walton Family Foundation",Scaling New Crops for Sustainable Water Management: Building Supply Chains,"$3,997,423"
220329,foundationfar_220329_4_007,https://foundationfar.org/news/ffar-grant-uses-corn-protein-to-improve-meat-alternatives/,N,Open Philanthropy,Capitalizing on the Unique Viscoelastic Properties of Corn Zein for A New Commercial Plant-Based Protein,"$387,556"
220329,foundationfar_220329_4_008,https://foundationfar.org/news/ffar-grant-enhances-protein-content-in-peas/,N,"Benson Hill, Keygene, Syngenta, North Dakota State University, Open Philanthropy",Increasing total protein content in pea using large-scale phenotyping and targeted breeding with genomic selection,"$1,200,000"
220413,foundationfar_220413_4_000,https://foundationfar.org/news/pip-consortium-promotes-indoor-tomato-farming/,N,"AeroFarms, BASF, Benson Hill, Fluence by OSRAM, GreenVenus, Priva",PIP Indoor Tomato Farming Project,"$2,112,454"
220430,foundationfar_220430_4_000,https://foundationfar.org/news/ffar-grants-develop-heat-tolerance-in-crops/,N,FoundationFar,Leveraging landrace genomics to rapidly engineer thermotolerant cassava,"$999,999"
220430,foundationfar_220430_4_001,https://foundationfar.org/news/ffar-grants-develop-heat-tolerance-in-crops/,N,FoundationFar,Genetic incorporation of physiological mechanisms of high night temperature tolerance into rice improvement programs,"$768,738"
220430,foundationfar_220430_4_002,https://foundationfar.org/news/ffar-grants-develop-heat-tolerance-in-crops/,N,FoundationFar,Advancing methods for accelerated heat tolerance selection in peanut,"$549,507"
220430,foundationfar_220430_4_003,https://foundationfar.org/news/ffar-grants-develop-heat-tolerance-in-crops/,N,FoundationFar,Unravelling the genetics of cowpea adaptation to high temperatures for legume improvement,"$981,237"
220430,foundationfar_220430_4_004,https://foundationfar.org/news/ffar-grants-develop-heat-tolerance-in-crops/,N,FoundationFar,Exploiting conserved gene regulation mechanisms for genome-wide breeding for heat and broad-spectrum disease tolerance in rice,"$940,918"
220430,foundationfar_220430_4_005,https://foundationfar.org/news/ffar-grants-develop-heat-tolerance-in-crops/,N,"University of California, Davis",Improving common bean and cowpea productivity and nutritional quality under conditions of reproductive-stage high-temperature stress,"$7,229,356"
220329,funbio_220329_04_000,https://www.funbio.org.br/en/programas_e_projetos/restaurcao-florestal-um-milhao-de-arvores-para-o-xingu/,N,,A MILLION TREES FOR THE XINGU ,
220329,funbio_220329_04_001,https://www.funbio.org.br/en/programas_e_projetos/abrolhos-land-and-sea-fund/,Y,,ABROLHOS LAND AND SEA FUND ,
220329,funbio_220329_04_002,https://www.funbio.org.br/en/programas_e_projetos/amapa-fund/,Y,,AMAPÁ FUND ,
220329,funbio_220329_04_003,https://www.funbio.org.br/en/programas_e_projetos/amazon-mangroves-project/,N,,AMAZON MANGROVES PROJECT ,
220329,funbio_220329_04_004,https://www.funbio.org.br/en/programas_e_projetos/asl/,Y,,AMAZON SUSTAINABLE LANDSCAPES PROGRAM ,
220329,funbio_220329_04_005,https://www.funbio.org.br/en/programas_e_projetos/arpa-program/,Y,,ARPA PROGRAM ,
220329,funbio_220329_04_006,https://www.funbio.org.br/en/programas_e_projetos/atlantic-forest/,Y,,ATLANTIC FOREST ,
220329,funbio_220329_04_007,https://www.funbio.org.br/en/programas_e_projetos/atlantic-forest-fund-fma-rj/,Y,,ATLANTIC FOREST FUND-FMA/RJ ,
220329,funbio_220329_04_008,https://www.funbio.org.br/en/programas_e_projetos/biodiversity-conservation-program-for-the-parana-coast/,Y,,BIODIVERSITY CONSERVATION PROGRAM FOR THE PARANÁ COAST ,
220329,funbio_220329_04_009,https://www.funbio.org.br/en/programas_e_projetos/bolsas-funbio-conservando-o-futuro-2019-2/,Y,,BOLSAS FUNBIO – CONSERVANDO O FUTURO 2019 ,
220329,funbio_220329_04_010,https://www.funbio.org.br/en/programas_e_projetos/environmental-education/,N,,ENVIRONMENTAL EDUCATION ,
220329,funbio_220329_04_011,https://www.funbio.org.br/en/programas_e_projetos/franciscana-conservation/,Y,,FRANCISCANA CONSERVATION ,
220329,funbio_220329_04_012,https://www.funbio.org.br/en/programas_e_projetos/funbio-grants-conserving-the-future-2018/,Y,,FUNBIO GRANTS – CONSERVING THE FUTURE 2018 ,
220329,funbio_220329_04_013,https://www.funbio.org.br/en/programas_e_projetos/funbio-grants-conserving-the-future-2019/,Y,,FUNBIO GRANTS – CONSERVING THE FUTURE 2019 ,
220329,funbio_220329_04_014,https://www.funbio.org.br/en/programas_e_projetos/gef-mar/,Y,,GEF MAR ,
220329,funbio_220329_04_015,https://www.funbio.org.br/en/programas_e_projetos/gef-terrestre/,Y,,GEF TERRESTRE ,
220329,funbio_220329_04_016,https://www.funbio.org.br/en/programas_e_projetos/volta-verde/,N,,GREEN AGAIN ,
220329,funbio_220329_04_017,https://www.funbio.org.br/en/programas_e_projetos/kayapo-fund/,Y,,KAYAPÓ FUND ,
220329,funbio_220329_04_018,https://www.funbio.org.br/en/programas_e_projetos/marine-and-fisheries-research/,Y,,MARINE AND FISHERIES RESEARCH ,
220329,funbio_220329_04_019,https://www.funbio.org.br/en/programas_e_projetos/gef-pro-especies/,Y,,PRO-SPECIES ,
220329,funbio_220329_04_020,https://www.funbio.org.br/en/programas_e_projetos/probio-ii-fundo-de-oportunidades/,Y,,PROBIO II – OPPORTUNITY FUND ,
220329,funbio_220329_04_021,https://www.funbio.org.br/en/programas_e_projetos/rem-mato-grosso/,Y,,REM MATO GROSSO ,
220329,funbio_220329_04_022,https://www.funbio.org.br/en/programas_e_projetos/scd-porto-sul/,N,,SCD Porto Sul ,
220329,funbio_220329_04_023,https://www.funbio.org.br/en/programas_e_projetos/support-to-pas/,Y,,SUPPORT TO PAs ,
220329,funbio_220329_04_024,https://www.funbio.org.br/en/programas_e_projetos/the-east-amazon-fund/,N,,THE EAST AMAZON FUND ,
220329,funbio_220329_04_025,https://www.funbio.org.br/en/programas_e_projetos/the-interstate-consortium-for-sustainable-development-of-the-legal-amazon-region/,Y,,THE INTERSTATE CONSORTIUM FOR SUSTAINABLE DEVELOPMENT OF THE LEGAL AMAZON REGION ,
220329,fundoamazonia_220329_4_000,http://www.amazonfund.gov.br/en/projeto/Environmental-Monitoring-via-Satellite-in-the-Amazon-Biome-00001/,Y,"National Institute of Space Research (Inpe) - Science, Applications and Space Technology Foundation (Funcate)",Satellite Environmental Monitoring of the Amazon Biome,13359610.57
220329,fundoamazonia_220329_4_001,http://www.amazonfund.gov.br/en/projeto/Forest-Sentinels/,Y,Cooperative of the Farmers in the Vale do Amanhecer (Coopavam),Forest Sentinels,1302589.46
220329,fundoamazonia_220329_4_002,http://www.amazonfund.gov.br/en/projeto/National-Forest-Inventory-The-Amazon/,Y,Federal Government/Brazilian Forest Service (SFB),National Forest Inventory – The Amazon,12970134.55
220329,fundoamazonia_220329_4_003,http://www.fundoamazonia.gov.br/en/projeto/Productive-Socio-biodiversity-in-Xingu/,Y,Socioenvironmental Institute (ISA),Productive Sociobiodiversity in the Xingu,1778967.66
220329,fundoamazonia_220329_4_004,http://www.amazonfund.gov.br/en/projeto/Protected-Areas-in-the-Amazon-Phase-2/,Y,Brazilian Biodiversity Fund (Funbio),Protected Areas in the Amazon - Phase 2,32783207.71
220329,fundoamazonia_220329_4_005,http://www.fundoamazonia.gov.br//en/projeto/Small-Eco-Social-Projects-in-the-Amazon/,Y,"Society, Population and Nature Institute (ISPN)",Small Eco-Social Projects in the Amazon,3551097.73
220329,fundoamazonia_220329_4_006,http://www.amazonfund.gov.br/en/projeto/Sustainable-Settlements-in-the-Amazon/,Y,Amazon Environmental Research Institute (IPAM),Sustainable Settlements in the Amazon,4782601.69
220329,gfdrr_220329_4_000,https://www.gfdrr.org//en/strengthening-disaster-risk-management-and-dam-safety-state-ceara-northeast-brazil,Y,Japan-World Bank Program for Mainstreaming Disaster Risk Management in Developing Countries         ,"Strengthening disaster risk management and dam safety in the State of Ceara, Northeast Brazil","$300,000.00        "
220329,gfdrr_220329_4_001,https://www.gfdrr.org//en/implementing-resilient-urban-transport-systems-improved-drm-belo-horizonte,Y,Japan-World Bank Program for Mainstreaming Disaster Risk Management in Developing Countries         ,Implementing Resilient Urban Transport Systems for Improved DRM in Belo Horizonte,"$350,000.00        "
220329,gfdrr_220329_4_002,https://www.gfdrr.org//en/southern-brazil-urban-resilience-and-brazil-drm-program-support,Y,Japan-World Bank Program for Mainstreaming Disaster Risk Management in Developing Countries         ,Southern Brazil Urban Resilience and Brazil DRM Program Support.,"$600,000.00        "
